TIME, ANCP, STATE, REGIONTYPE, REGION, FREQUENCY, MEASURE_TOT
"2011","2305","1","STE","1","A",36118
"2011","2305","2","STE","2","A",26528
"2011","2305","3","STE","3","A",24563
"2011","2305","4","STE","4","A",6656
"2011","2305","5","STE","5","A",11840
"2011","2305","6","STE","6","A",1630
"2011","2305","7","STE","7","A",943
"2011","2305","8","STE","8","A",2141
"2011","2305","9","STE","9","A",6
